Datetime,SETTLEMENTDATE,Avg_RRP
2023-05-01 01:00:00,2023-05-01 01:27:30.000000000,243.5477158333333
2023-05-01 02:00:00,2023-05-01 02:27:30.000000000,217.65763666666666
2023-05-01 03:00:00,2023-05-01 03:27:30.000000000,143.56125749999998
2023-05-01 04:00:00,2023-05-01 04:27:30.000000000,238.19118833333334
2023-05-01 05:00:00,2023-05-01 05:27:30.000000000,228.64284583333335
2023-05-01 06:00:00,2023-05-01 06:27:30.000000000,212.79178833333333
2023-05-01 07:00:00,2023-05-01 07:27:30.000000000,51.50156416666667
2023-05-01 08:00:00,2023-05-01 08:27:30.000000000,-20.905833333333334
2023-05-01 09:00:00,2023-05-01 09:27:30.000000000,-36.59582833333334
2023-05-01 10:00:00,2023-05-01 10:27:30.000000000,-40.196666666666665
2023-05-01 11:00:00,2023-05-01 11:27:30.000000000,-41.16833333333333
2023-05-01 12:00:00,2023-05-01 12:27:30.000000000,-40.04916666666667
2023-05-01 13:00:00,2023-05-01 13:27:30.000000000,-17.555833333333332
2023-05-01 14:00:00,2023-05-01 14:27:30.000000000,40.49659166666667
2023-05-01 15:00:00,2023-05-01 15:27:30.000000000,115.45907916666665
2023-05-01 16:00:00,2023-05-01 16:27:30.000000000,243.50655500000002
2023-05-01 17:00:00,2023-05-01 17:27:30.000000000,321.67561666666666
2023-05-01 18:00:00,2023-05-01 18:27:30.000000000,292.70164
2023-05-01 19:00:00,2023-05-01 19:27:30.000000000,220.60008916666666
2023-05-01 20:00:00,2023-05-01 20:27:30.000000000,189.09079916666667
2023-05-01 21:00:00,2023-05-01 21:27:30.000000000,166.52008583333333
2023-05-01 22:00:00,2023-05-01 22:27:30.000000000,143.11535083333334
2023-05-01 23:00:00,2023-05-01 23:27:30.000000000,128.61264500000001
2023-05-02 00:00:00,2023-05-02 00:27:30.000000000,138.4832525
2023-05-02 01:00:00,2023-05-02 01:27:30.000000000,122.15495833333334
2023-05-02 02:00:00,2023-05-02 02:27:30.000000000,107.17239583333333
2023-05-02 03:00:00,2023-05-02 03:27:30.000000000,88.30448833333332
2023-05-02 04:00:00,2023-05-02 04:27:30.000000000,92.30190750000001
2023-05-02 05:00:00,2023-05-02 05:27:30.000000000,117.54036083333334
2023-05-02 06:00:00,2023-05-02 06:27:30.000000000,219.90060833333334
2023-05-02 07:00:00,2023-05-02 07:27:30.000000000,224.43130499999998
2023-05-02 08:00:00,2023-05-02 08:27:30.000000000,151.72248083333332
2023-05-02 09:00:00,2023-05-02 09:27:30.000000000,95.67417499999999
2023-05-02 10:00:00,2023-05-02 10:27:30.000000000,58.840165000000006
2023-05-02 11:00:00,2023-05-02 11:27:30.000000000,34.203788333333335
2023-05-02 12:00:00,2023-05-02 12:27:30.000000000,57.538737499999996
2023-05-02 13:00:00,2023-05-02 13:27:30.000000000,78.40197666666667
2023-05-02 14:00:00,2023-05-02 14:27:30.000000000,115.74656583333332
2023-05-02 15:00:00,2023-05-02 15:27:30.000000000,214.64432916666667
2023-05-02 16:00:00,2023-05-02 16:27:30.000000000,147.22790583333332
2023-05-02 17:00:00,2023-05-02 17:27:30.000000000,266.85042500000003
2023-05-02 18:00:00,2023-05-02 18:27:30.000000000,250.18834916666665
2023-05-02 19:00:00,2023-05-02 19:27:30.000000000,182.16763416666666
2023-05-02 20:00:00,2023-05-02 20:27:30.000000000,159.69236333333333
2023-05-02 21:00:00,2023-05-02 21:27:30.000000000,133.55372250000002
2023-05-02 22:00:00,2023-05-02 22:27:30.000000000,156.16680166666666
2023-05-02 23:00:00,2023-05-02 23:27:30.000000000,149.12734166666667
2023-05-03 00:00:00,2023-05-03 00:27:30.000000000,146.27390083333333
2023-05-03 01:00:00,2023-05-03 01:27:30.000000000,129.66696166666665
2023-05-03 02:00:00,2023-05-03 02:27:30.000000000,122.42899166666666
2023-05-03 03:00:00,2023-05-03 03:27:30.000000000,116.68499166666668
2023-05-03 04:00:00,2023-05-03 04:27:30.000000000,112.67363999999999
2023-05-03 05:00:00,2023-05-03 05:27:30.000000000,123.5454725
2023-05-03 06:00:00,2023-05-03 06:27:30.000000000,159.36106333333333
2023-05-03 07:00:00,2023-05-03 07:27:30.000000000,116.49103000000001
2023-05-03 08:00:00,2023-05-03 08:27:30.000000000,34.168373333333335
2023-05-03 09:00:00,2023-05-03 09:27:30.000000000,-18.353329166666665
2023-05-03 10:00:00,2023-05-03 10:27:30.000000000,-27.28516666666667
2023-05-03 11:00:00,2023-05-03 11:27:30.000000000,-19.14712
2023-05-03 12:00:00,2023-05-03 12:27:30.000000000,-20.509849166666665
2023-05-03 13:00:00,2023-05-03 13:27:30.000000000,-3.852055
2023-05-03 14:00:00,2023-05-03 14:27:30.000000000,37.595855
2023-05-03 15:00:00,2023-05-03 15:27:30.000000000,75.3182625
2023-05-03 16:00:00,2023-05-03 16:27:30.000000000,179.119835
2023-05-03 17:00:00,2023-05-03 17:27:30.000000000,256.5510883333333
2023-05-03 18:00:00,2023-05-03 18:27:30.000000000,173.7958475
2023-05-03 19:00:00,2023-05-03 19:27:30.000000000,164.15957416666666
2023-05-03 20:00:00,2023-05-03 20:27:30.000000000,153.65556416666666
2023-05-03 21:00:00,2023-05-03 21:27:30.000000000,128.368755
2023-05-03 22:00:00,2023-05-03 22:27:30.000000000,152.13950083333333
2023-05-03 23:00:00,2023-05-03 23:27:30.000000000,177.76358249999998
2023-05-04 00:00:00,2023-05-04 00:27:30.000000000,211.89592666666667
2023-05-04 01:00:00,2023-05-04 01:27:30.000000000,164.66971333333333
2023-05-04 02:00:00,2023-05-04 02:27:30.000000000,105.40570083333334
2023-05-04 03:00:00,2023-05-04 03:27:30.000000000,109.98970333333334
2023-05-04 04:00:00,2023-05-04 04:27:30.000000000,118.57254999999999
2023-05-04 05:00:00,2023-05-04 05:27:30.000000000,145.19897166666667
2023-05-04 06:00:00,2023-05-04 06:27:30.000000000,276.40166416666665
2023-05-04 07:00:00,2023-05-04 07:27:30.000000000,253.61746666666667
2023-05-04 08:00:00,2023-05-04 08:27:30.000000000,-2.738656666666666
2023-05-04 09:00:00,2023-05-04 09:27:30.000000000,-30.193166666666666
2023-05-04 10:00:00,2023-05-04 10:27:30.000000000,-39.82083333333333
2023-05-04 11:00:00,2023-05-04 11:27:30.000000000,-37.814166666666665
2023-05-04 12:00:00,2023-05-04 12:27:30.000000000,-28.09166666666667
2023-05-04 13:00:00,2023-05-04 13:27:30.000000000,-2.9675
2023-05-04 14:00:00,2023-05-04 14:27:30.000000000,35.548186666666666
2023-05-04 15:00:00,2023-05-04 15:27:30.000000000,58.98207333333334
2023-05-04 16:00:00,2023-05-04 16:27:30.000000000,238.29663166666668
2023-05-04 17:00:00,2023-05-04 17:27:30.000000000,279.15035083333333
2023-05-04 18:00:00,2023-05-04 18:27:30.000000000,258.5118391666667
2023-05-04 19:00:00,2023-05-04 19:27:30.000000000,246.414975
2023-05-04 20:00:00,2023-05-04 20:27:30.000000000,259.4644925
2023-05-04 21:00:00,2023-05-04 21:27:30.000000000,169.65082833333332
2023-05-04 22:00:00,2023-05-04 22:27:30.000000000,162.81942833333332
2023-05-04 23:00:00,2023-05-04 23:27:30.000000000,168.02411083333334
2023-05-05 00:00:00,2023-05-05 00:27:30.000000000,191.06242083333333
2023-05-05 01:00:00,2023-05-05 01:27:30.000000000,154.0225475
2023-05-05 02:00:00,2023-05-05 02:27:30.000000000,125.78139166666666
2023-05-05 03:00:00,2023-05-05 03:27:30.000000000,120.510475
2023-05-05 04:00:00,2023-05-05 04:27:30.000000000,121.32632583333333
2023-05-05 05:00:00,2023-05-05 05:27:30.000000000,134.65894166666666
2023-05-05 06:00:00,2023-05-05 06:27:30.000000000,225.3061275
2023-05-05 07:00:00,2023-05-05 07:27:30.000000000,149.55415083333332
2023-05-05 08:00:00,2023-05-05 08:27:30.000000000,32.08936083333334
2023-05-05 09:00:00,2023-05-05 09:27:30.000000000,36.365634166666666
2023-05-05 10:00:00,2023-05-05 10:27:30.000000000,20.302995
2023-05-05 11:00:00,2023-05-05 11:27:30.000000000,31.834174166666667
2023-05-05 12:00:00,2023-05-05 12:27:30.000000000,38.137296666666664
2023-05-05 13:00:00,2023-05-05 13:27:30.000000000,55.779685
2023-05-05 14:00:00,2023-05-05 14:27:30.000000000,65.92691833333333
2023-05-05 15:00:00,2023-05-05 15:27:30.000000000,88.62125666666667
2023-05-05 16:00:00,2023-05-05 16:27:30.000000000,189.24869999999999
2023-05-05 17:00:00,2023-05-05 17:27:30.000000000,267.9322275
2023-05-05 18:00:00,2023-05-05 18:27:30.000000000,214.42388083333333
2023-05-05 19:00:00,2023-05-05 19:27:30.000000000,196.92981416666666
2023-05-05 20:00:00,2023-05-05 20:27:30.000000000,160.62385833333335
2023-05-05 21:00:00,2023-05-05 21:27:30.000000000,180.19115083333335
2023-05-05 22:00:00,2023-05-05 22:27:30.000000000,210.82381333333333
2023-05-05 23:00:00,2023-05-05 23:27:30.000000000,184.10711416666666
2023-05-06 00:00:00,2023-05-06 00:27:30.000000000,214.4531825
2023-05-06 01:00:00,2023-05-06 01:27:30.000000000,152.55999083333333
2023-05-06 02:00:00,2023-05-06 02:27:30.000000000,125.81315916666667
2023-05-06 03:00:00,2023-05-06 03:27:30.000000000,123.99591583333334
2023-05-06 04:00:00,2023-05-06 04:27:30.000000000,153.51175083333334
2023-05-06 05:00:00,2023-05-06 05:27:30.000000000,177.76193666666666
2023-05-06 06:00:00,2023-05-06 06:27:30.000000000,193.13035083333332
2023-05-06 07:00:00,2023-05-06 07:27:30.000000000,103.87554916666666
2023-05-06 08:00:00,2023-05-06 08:27:30.000000000,33.3615875
2023-05-06 09:00:00,2023-05-06 09:27:30.000000000,22.885374166666665
2023-05-06 10:00:00,2023-05-06 10:27:30.000000000,9.661178333333334
2023-05-06 11:00:00,2023-05-06 11:27:30.000000000,25.463642500000002
2023-05-06 12:00:00,2023-05-06 12:27:30.000000000,43.682851666666664
2023-05-06 13:00:00,2023-05-06 13:27:30.000000000,51.151357499999996
2023-05-06 14:00:00,2023-05-06 14:27:30.000000000,93.60911083333333
2023-05-06 15:00:00,2023-05-06 15:27:30.000000000,141.9294975
2023-05-06 16:00:00,2023-05-06 16:27:30.000000000,234.118125
2023-05-06 17:00:00,2023-05-06 17:27:30.000000000,295.32303
2023-05-06 18:00:00,2023-05-06 18:27:30.000000000,279.65167
2023-05-06 19:00:00,2023-05-06 19:27:30.000000000,199.02467333333334
2023-05-06 20:00:00,2023-05-06 20:27:30.000000000,148.16600916666667
2023-05-06 21:00:00,2023-05-06 21:27:30.000000000,143.46753833333332
2023-05-06 22:00:00,2023-05-06 22:27:30.000000000,139.1079725
2023-05-06 23:00:00,2023-05-06 23:27:30.000000000,120.9542275
2023-05-07 00:00:00,2023-05-07 00:27:30.000000000,123.80898333333333
2023-05-07 01:00:00,2023-05-07 01:27:30.000000000,113.60270416666667
2023-05-07 02:00:00,2023-05-07 02:27:30.000000000,107.70543500000001
2023-05-07 03:00:00,2023-05-07 03:27:30.000000000,110.9989275
2023-05-07 04:00:00,2023-05-07 04:27:30.000000000,116.30681583333335
2023-05-07 05:00:00,2023-05-07 05:27:30.000000000,133.80642916666667
2023-05-07 06:00:00,2023-05-07 06:27:30.000000000,131.44681916666664
2023-05-07 07:00:00,2023-05-07 07:27:30.000000000,113.06174833333334
2023-05-07 08:00:00,2023-05-07 08:27:30.000000000,104.94737500000001
2023-05-07 09:00:00,2023-05-07 09:27:30.000000000,104.386165
2023-05-07 10:00:00,2023-05-07 10:27:30.000000000,72.97014166666666
2023-05-07 11:00:00,2023-05-07 11:27:30.000000000,53.50024666666667
2023-05-07 12:00:00,2023-05-07 12:27:30.000000000,44.934090833333336
2023-05-07 13:00:00,2023-05-07 13:27:30.000000000,34.72196
2023-05-07 14:00:00,2023-05-07 14:27:30.000000000,54.2297225
2023-05-07 15:00:00,2023-05-07 15:27:30.000000000,99.13696416666666
2023-05-07 16:00:00,2023-05-07 16:27:30.000000000,171.136245
2023-05-07 17:00:00,2023-05-07 17:27:30.000000000,245.1713125
2023-05-07 18:00:00,2023-05-07 18:27:30.000000000,203.40229250000002
2023-05-07 19:00:00,2023-05-07 19:27:30.000000000,148.82062
2023-05-07 20:00:00,2023-05-07 20:27:30.000000000,137.59815666666665
2023-05-07 21:00:00,2023-05-07 21:27:30.000000000,119.84084916666666
2023-05-07 22:00:00,2023-05-07 22:27:30.000000000,103.96413583333333
2023-05-07 23:00:00,2023-05-07 23:27:30.000000000,97.53675916666667
2023-05-08 00:00:00,2023-05-08 00:27:30.000000000,92.34623833333335
2023-05-08 01:00:00,2023-05-08 01:27:30.000000000,90.652495
2023-05-08 02:00:00,2023-05-08 02:27:30.000000000,79.53014833333333
2023-05-08 03:00:00,2023-05-08 03:27:30.000000000,79.9955225
2023-05-08 04:00:00,2023-05-08 04:27:30.000000000,96.10556166666667
2023-05-08 05:00:00,2023-05-08 05:27:30.000000000,117.46567499999999
2023-05-08 06:00:00,2023-05-08 06:27:30.000000000,178.368595
2023-05-08 07:00:00,2023-05-08 07:27:30.000000000,135.658335
2023-05-08 08:00:00,2023-05-08 08:27:30.000000000,17.04917
2023-05-08 09:00:00,2023-05-08 09:27:30.000000000,-3.89
2023-05-08 10:00:00,2023-05-08 10:27:30.000000000,-37.8275
2023-05-08 11:00:00,2023-05-08 11:27:30.000000000,-40.6280475
2023-05-08 12:00:00,2023-05-08 12:27:30.000000000,-40.564166666666665
2023-05-08 13:00:00,2023-05-08 13:27:30.000000000,-39.97833333333333
2023-05-08 14:00:00,2023-05-08 14:27:30.000000000,-14.61
2023-05-08 15:00:00,2023-05-08 15:27:30.000000000,34.389584166666666
2023-05-08 16:00:00,2023-05-08 16:27:30.000000000,135.670465
2023-05-08 17:00:00,2023-05-08 17:27:30.000000000,256.5911175
2023-05-08 18:00:00,2023-05-08 18:27:30.000000000,281.86232916666665
2023-05-08 19:00:00,2023-05-08 19:27:30.000000000,143.482075
2023-05-08 20:00:00,2023-05-08 20:27:30.000000000,136.38083666666668
2023-05-08 21:00:00,2023-05-08 21:27:30.000000000,117.4449025
2023-05-08 22:00:00,2023-05-08 22:27:30.000000000,106.32970083333333
2023-05-08 23:00:00,2023-05-08 23:27:30.000000000,105.78060416666666
2023-05-09 00:00:00,2023-05-09 00:27:30.000000000,97.48433
2023-05-09 01:00:00,2023-05-09 01:27:30.000000000,90.47199499999999
2023-05-09 02:00:00,2023-05-09 02:27:30.000000000,95.2403425
2023-05-09 03:00:00,2023-05-09 03:27:30.000000000,93.51085833333333
2023-05-09 04:00:00,2023-05-09 04:27:30.000000000,101.47197083333333
2023-05-09 05:00:00,2023-05-09 05:27:30.000000000,113.73703
2023-05-09 06:00:00,2023-05-09 06:27:30.000000000,266.38908166666664
2023-05-09 07:00:00,2023-05-09 07:27:30.000000000,246.39383666666666
2023-05-09 08:00:00,2023-05-09 08:27:30.000000000,14.000833333333333
2023-05-09 09:00:00,2023-05-09 09:27:30.000000000,-10.193333333333333
2023-05-09 10:00:00,2023-05-09 10:27:30.000000000,-26.045833333333334
2023-05-09 11:00:00,2023-05-09 11:27:30.000000000,-34.57583333333333
2023-05-09 12:00:00,2023-05-09 12:27:30.000000000,-37.95166666666667
2023-05-09 13:00:00,2023-05-09 13:27:30.000000000,-18.71333
2023-05-09 14:00:00,2023-05-09 14:27:30.000000000,23.029993333333334
2023-05-09 15:00:00,2023-05-09 15:27:30.000000000,72.01506083333334
2023-05-09 16:00:00,2023-05-09 16:27:30.000000000,202.81954833333336
2023-05-09 17:00:00,2023-05-09 17:27:30.000000000,334.66536833333333
2023-05-09 18:00:00,2023-05-09 18:27:30.000000000,390.7767025
2023-05-09 19:00:00,2023-05-09 19:27:30.000000000,269.90974666666665
2023-05-09 20:00:00,2023-05-09 20:27:30.000000000,209.7400825
2023-05-09 21:00:00,2023-05-09 21:27:30.000000000,156.67480083333334
2023-05-09 22:00:00,2023-05-09 22:27:30.000000000,161.02010166666665
2023-05-09 23:00:00,2023-05-09 23:27:30.000000000,192.86684
2023-05-10 00:00:00,2023-05-10 00:27:30.000000000,144.033665
2023-05-10 01:00:00,2023-05-10 01:27:30.000000000,113.15502833333333
2023-05-10 02:00:00,2023-05-10 02:27:30.000000000,110.31984916666666
2023-05-10 03:00:00,2023-05-10 03:27:30.000000000,111.92878583333334
2023-05-10 04:00:00,2023-05-10 04:27:30.000000000,128.14392166666667
2023-05-10 05:00:00,2023-05-10 05:27:30.000000000,188.48925499999999
2023-05-10 06:00:00,2023-05-10 06:27:30.000000000,308.54916499999996
2023-05-10 07:00:00,2023-05-10 07:27:30.000000000,231.7850075
2023-05-10 08:00:00,2023-05-10 08:27:30.000000000,14.245847499999998
2023-05-10 09:00:00,2023-05-10 09:27:30.000000000,16.809159166666667
2023-05-10 10:00:00,2023-05-10 10:27:30.000000000,-22.6845
2023-05-10 11:00:00,2023-05-10 11:27:30.000000000,-4.579996666666666
2023-05-10 12:00:00,2023-05-10 12:27:30.000000000,10.515003333333334
2023-05-10 13:00:00,2023-05-10 13:27:30.000000000,20.71
2023-05-10 14:00:00,2023-05-10 14:27:30.000000000,45.607665833333336
2023-05-10 15:00:00,2023-05-10 15:27:30.000000000,100.33292416666666
2023-05-10 16:00:00,2023-05-10 16:27:30.000000000,274.4507025
2023-05-10 17:00:00,2023-05-10 17:27:30.000000000,548.0725383333333
2023-05-10 18:00:00,2023-05-10 18:27:30.000000000,541.0303808333333
2023-05-10 19:00:00,2023-05-10 19:27:30.000000000,262.4659608333333
2023-05-10 20:00:00,2023-05-10 20:27:30.000000000,244.6306075
2023-05-10 21:00:00,2023-05-10 21:27:30.000000000,164.02856
2023-05-10 22:00:00,2023-05-10 22:27:30.000000000,156.97895
2023-05-10 23:00:00,2023-05-10 23:27:30.000000000,154.73682833333334
2023-05-11 00:00:00,2023-05-11 00:27:30.000000000,161.16173916666665
2023-05-11 01:00:00,2023-05-11 01:27:30.000000000,134.782735
2023-05-11 02:00:00,2023-05-11 02:27:30.000000000,125.20867166666666
2023-05-11 03:00:00,2023-05-11 03:27:30.000000000,116.70444249999998
2023-05-11 04:00:00,2023-05-11 04:27:30.000000000,131.59251666666668
2023-05-11 05:00:00,2023-05-11 05:27:30.000000000,139.78156833333333
2023-05-11 06:00:00,2023-05-11 06:27:30.000000000,265.5310891666667
2023-05-11 07:00:00,2023-05-11 07:27:30.000000000,203.59354166666665
2023-05-11 08:00:00,2023-05-11 08:27:30.000000000,39.56862666666667
2023-05-11 09:00:00,2023-05-11 09:27:30.000000000,19.247500833333334
2023-05-11 10:00:00,2023-05-11 10:27:30.000000000,8.34451
2023-05-11 11:00:00,2023-05-11 11:27:30.000000000,39.07824
2023-05-11 12:00:00,2023-05-11 12:27:30.000000000,59.42336583333333
2023-05-11 13:00:00,2023-05-11 13:27:30.000000000,63.741895
2023-05-11 14:00:00,2023-05-11 14:27:30.000000000,66.51101166666666
2023-05-11 15:00:00,2023-05-11 15:27:30.000000000,53.325717499999996
2023-05-11 16:00:00,2023-05-11 16:27:30.000000000,165.885945
2023-05-11 17:00:00,2023-05-11 17:27:30.000000000,246.50972083333332
2023-05-11 18:00:00,2023-05-11 18:27:30.000000000,258.22599166666663
2023-05-11 19:00:00,2023-05-11 19:27:30.000000000,181.92310416666666
2023-05-11 20:00:00,2023-05-11 20:27:30.000000000,172.3006475
2023-05-11 21:00:00,2023-05-11 21:27:30.000000000,152.2057125
2023-05-11 22:00:00,2023-05-11 22:27:30.000000000,139.45378916666667
2023-05-11 23:00:00,2023-05-11 23:27:30.000000000,134.1224225
2023-05-12 00:00:00,2023-05-12 00:27:30.000000000,152.0947225
2023-05-12 01:00:00,2023-05-12 01:27:30.000000000,132.55209666666667
2023-05-12 02:00:00,2023-05-12 02:27:30.000000000,122.69889
2023-05-12 03:00:00,2023-05-12 03:27:30.000000000,123.81178833333333
2023-05-12 04:00:00,2023-05-12 04:27:30.000000000,138.72046083333333
2023-05-12 05:00:00,2023-05-12 05:27:30.000000000,168.54321416666667
2023-05-12 06:00:00,2023-05-12 06:27:30.000000000,231.372405
2023-05-12 07:00:00,2023-05-12 07:27:30.000000000,218.67520833333333
2023-05-12 08:00:00,2023-05-12 08:27:30.000000000,38.823322499999996
2023-05-12 09:00:00,2023-05-12 09:27:30.000000000,26.014996666666665
2023-05-12 10:00:00,2023-05-12 10:27:30.000000000,25.369736666666668
2023-05-12 11:00:00,2023-05-12 11:27:30.000000000,71.71990333333333
2023-05-12 12:00:00,2023-05-12 12:27:30.000000000,58.8245675
2023-05-12 13:00:00,2023-05-12 13:27:30.000000000,65.29704333333333
2023-05-12 14:00:00,2023-05-12 14:27:30.000000000,98.79276666666668
2023-05-12 15:00:00,2023-05-12 15:27:30.000000000,191.79656250000002
2023-05-12 16:00:00,2023-05-12 16:27:30.000000000,266.04885666666667
2023-05-12 17:00:00,2023-05-12 17:27:30.000000000,284.93088166666666
2023-05-12 18:00:00,2023-05-12 18:27:30.000000000,278.10749833333335
2023-05-12 19:00:00,2023-05-12 19:27:30.000000000,213.39206666666666
2023-05-12 20:00:00,2023-05-12 20:27:30.000000000,191.35624583333333
2023-05-12 21:00:00,2023-05-12 21:27:30.000000000,171.77837166666666
2023-05-12 22:00:00,2023-05-12 22:27:30.000000000,206.49613833333333
2023-05-12 23:00:00,2023-05-12 23:27:30.000000000,172.22451750000002
2023-05-13 00:00:00,2023-05-13 00:27:30.000000000,169.36294666666666
2023-05-13 01:00:00,2023-05-13 01:27:30.000000000,144.02208916666666
2023-05-13 02:00:00,2023-05-13 02:27:30.000000000,136.8050125
2023-05-13 03:00:00,2023-05-13 03:27:30.000000000,125.91060916666667
2023-05-13 04:00:00,2023-05-13 04:27:30.000000000,156.48584
2023-05-13 05:00:00,2023-05-13 05:27:30.000000000,187.20176833333335
2023-05-13 06:00:00,2023-05-13 06:27:30.000000000,178.21407416666668
2023-05-13 07:00:00,2023-05-13 07:27:30.000000000,112.85259833333333
2023-05-13 08:00:00,2023-05-13 08:27:30.000000000,26.090833333333336
2023-05-13 09:00:00,2023-05-13 09:27:30.000000000,7.776959166666667
2023-05-13 10:00:00,2023-05-13 10:27:30.000000000,-0.20043916666666664
2023-05-13 11:00:00,2023-05-13 11:27:30.000000000,2.020833333333334
2023-05-13 12:00:00,2023-05-13 12:27:30.000000000,-6.619255833333334
2023-05-13 13:00:00,2023-05-13 13:27:30.000000000,30.976754166666666
2023-05-13 14:00:00,2023-05-13 14:27:30.000000000,63.864725
2023-05-13 15:00:00,2023-05-13 15:27:30.000000000,122.780215
2023-05-13 16:00:00,2023-05-13 16:27:30.000000000,190.91635499999998
2023-05-13 17:00:00,2023-05-13 17:27:30.000000000,281.122475
2023-05-13 18:00:00,2023-05-13 18:27:30.000000000,216.58845416666668
2023-05-13 19:00:00,2023-05-13 19:27:30.000000000,146.63243083333333
2023-05-13 20:00:00,2023-05-13 20:27:30.000000000,153.3560425
2023-05-13 21:00:00,2023-05-13 21:27:30.000000000,161.69511166666666
2023-05-13 22:00:00,2023-05-13 22:27:30.000000000,147.5482575
2023-05-13 23:00:00,2023-05-13 23:27:30.000000000,151.4510733333333
2023-05-14 00:00:00,2023-05-14 00:27:30.000000000,147.16845833333332
2023-05-14 01:00:00,2023-05-14 01:27:30.000000000,129.93567333333334
2023-05-14 02:00:00,2023-05-14 02:27:30.000000000,119.2069125
2023-05-14 03:00:00,2023-05-14 03:27:30.000000000,120.04857083333333
2023-05-14 04:00:00,2023-05-14 04:27:30.000000000,125.29736833333334
2023-05-14 05:00:00,2023-05-14 05:27:30.000000000,131.35798833333334
2023-05-14 06:00:00,2023-05-14 06:27:30.000000000,135.94415666666666
2023-05-14 07:00:00,2023-05-14 07:27:30.000000000,76.01316416666667
2023-05-14 08:00:00,2023-05-14 08:27:30.000000000,37.798098333333336
2023-05-14 09:00:00,2023-05-14 09:27:30.000000000,28.997655833333337
2023-05-14 10:00:00,2023-05-14 10:27:30.000000000,31.817587500000002
2023-05-14 11:00:00,2023-05-14 11:27:30.000000000,52.105132499999996
2023-05-14 12:00:00,2023-05-14 12:27:30.000000000,93.39001666666667
2023-05-14 13:00:00,2023-05-14 13:27:30.000000000,94.03434583333335
2023-05-14 14:00:00,2023-05-14 14:27:30.000000000,100.82015666666666
2023-05-14 15:00:00,2023-05-14 15:27:30.000000000,166.59600666666665
2023-05-14 16:00:00,2023-05-14 16:27:30.000000000,210.99929333333333
2023-05-14 17:00:00,2023-05-14 17:27:30.000000000,269.15099833333335
2023-05-14 18:00:00,2023-05-14 18:27:30.000000000,259.8246658333333
2023-05-14 19:00:00,2023-05-14 19:27:30.000000000,170.96396916666666
2023-05-14 20:00:00,2023-05-14 20:27:30.000000000,154.7013475
2023-05-14 21:00:00,2023-05-14 21:27:30.000000000,130.9121175
2023-05-14 22:00:00,2023-05-14 22:27:30.000000000,129.33801833333334
2023-05-14 23:00:00,2023-05-14 23:27:30.000000000,142.97407666666666
2023-05-15 00:00:00,2023-05-15 00:27:30.000000000,144.40877416666666
2023-05-15 01:00:00,2023-05-15 01:27:30.000000000,134.84995083333334
2023-05-15 02:00:00,2023-05-15 02:27:30.000000000,126.15970499999999
2023-05-15 03:00:00,2023-05-15 03:27:30.000000000,110.5566425
2023-05-15 04:00:00,2023-05-15 04:27:30.000000000,119.84317083333333
2023-05-15 05:00:00,2023-05-15 05:27:30.000000000,128.178315
2023-05-15 06:00:00,2023-05-15 06:27:30.000000000,187.48976166666668
2023-05-15 07:00:00,2023-05-15 07:27:30.000000000,196.00409000000002
2023-05-15 08:00:00,2023-05-15 08:27:30.000000000,126.22094750000001
2023-05-15 09:00:00,2023-05-15 09:27:30.000000000,115.34955000000001
2023-05-15 10:00:00,2023-05-15 10:27:30.000000000,114.73046416666666
2023-05-15 11:00:00,2023-05-15 11:27:30.000000000,91.39184999999999
2023-05-15 12:00:00,2023-05-15 12:27:30.000000000,105.59406333333334
2023-05-15 13:00:00,2023-05-15 13:27:30.000000000,136.1266875
2023-05-15 14:00:00,2023-05-15 14:27:30.000000000,158.27711583333334
2023-05-15 15:00:00,2023-05-15 15:27:30.000000000,183.9905633333333
2023-05-15 16:00:00,2023-05-15 16:27:30.000000000,272.0562316666667
2023-05-15 17:00:00,2023-05-15 17:27:30.000000000,339.8378716666667
2023-05-15 18:00:00,2023-05-15 18:27:30.000000000,230.17902
2023-05-15 19:00:00,2023-05-15 19:27:30.000000000,205.44850833333336
2023-05-15 20:00:00,2023-05-15 20:27:30.000000000,166.96566916666666
2023-05-15 21:00:00,2023-05-15 21:27:30.000000000,151.50292583333334
2023-05-15 22:00:00,2023-05-15 22:27:30.000000000,139.75894250000002
2023-05-15 23:00:00,2023-05-15 23:27:30.000000000,132.49967083333334
2023-05-16 00:00:00,2023-05-16 00:27:30.000000000,146.19554666666667
2023-05-16 01:00:00,2023-05-16 01:27:30.000000000,142.621805
2023-05-16 02:00:00,2023-05-16 02:27:30.000000000,138.94592416666666
2023-05-16 03:00:00,2023-05-16 03:27:30.000000000,138.75354583333333
2023-05-16 04:00:00,2023-05-16 04:27:30.000000000,132.10944083333334
2023-05-16 05:00:00,2023-05-16 05:27:30.000000000,146.99550583333334
2023-05-16 06:00:00,2023-05-16 06:27:30.000000000,285.8882908333333
2023-05-16 07:00:00,2023-05-16 07:27:30.000000000,319.45742
2023-05-16 08:00:00,2023-05-16 08:27:30.000000000,176.76381583333333
2023-05-16 09:00:00,2023-05-16 09:27:30.000000000,200.87018833333332
2023-05-16 10:00:00,2023-05-16 10:27:30.000000000,116.03709666666667
2023-05-16 11:00:00,2023-05-16 11:27:30.000000000,145.08096083333334
2023-05-16 12:00:00,2023-05-16 12:27:30.000000000,164.63667999999998
2023-05-16 13:00:00,2023-05-16 13:27:30.000000000,171.529325
